"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","CRI","Costa Rica","2018","2018",1.02695,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","CRI","Costa Rica","2020","2020",1.02138,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","QAT","Qatar","2017","2017",1.16895,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","GTM","Guatemala","2019","2019",0.83926,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","DOM","Dominican Republic","2019","2019",1.08343,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","JPN","Japan","2020","2020",0.94595,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","IDN","Indonesia","2017","2017",0.88986,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","IDN","Indonesia","2018","2018",0.90507,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","IDN","Indonesia","2020","2020",0.92087,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SGP","Singapore","2017","2017",0.93357,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SGP","Singapore","2018","2018",0.93193,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SGP","Singapore","2019","2019",0.94346,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SGP","Singapore","2020","2020",0.94878,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","USA","United States of America","2017","2017",1.00641,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","USA","United States of America","2018","2018",1.00402,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","USA","United States of America","2020","2020",1.00821,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","USA","United States of America","2021","2021",1.01174,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SLV","El Salvador","2017","2017",0.90136,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SLV","El Salvador","2019","2019",0.89099,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SLV","El Salvador","2020","2020",0.88786,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","NLD","Netherlands","2018","2018",0.96079,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","NLD","Netherlands","2020","2020",0.96369,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","EST","Estonia","2017","2017",1.06776,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","EST","Estonia","2018","2018",1.07088,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","EST","Estonia","2020","2020",1.03687,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","HND","Honduras","2018","2018",1.03251,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","HND","Honduras","2019","2019",0.90924,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","TUN","Tunisia","2018","2018",0.81489,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","DZA","Algeria","2019","2019",0.86149,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","FIN","Finland","2017","2017",1.02457,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","FIN","Finland","2019","2019",1.02726,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PER","Peru","2018","2018",0.89159,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","WSM","Samoa","2019","2019",1.06379,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","MDA","Republic of Moldova","2018","2018",1.00698,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","MDA","Republic of Moldova","2019","2019",1.00647,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ECU","Ecuador","2017","2017",0.98754,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ECU","Ecuador","2020","2020",0.9959,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ECU","Ecuador","2021","2021",1.00653,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ECU","Ecuador","2022","2022",0.9882,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ITA","Italy","2020","2020",0.97415,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PAK","Pakistan","2017","2017",0.61184,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PAK","Pakistan","2018","2018",0.60936,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PAK","Pakistan","2019","2019",0.77383,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","FRA","France","2017","2017",0.96331,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","FRA","France","2019","2019",0.96903,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","FJI","Fiji","2017","2017",1.01155,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","FJI","Fiji","2021","2021",1.01219,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ZMB","Zambia","2018","2018",0.7594,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ESP","Spain","2018","2018",0.98111,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ESP","Spain","2020","2020",0.98498,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SVN","Slovenia","2017","2017",1.00147,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SVN","Slovenia","2019","2019",1.00471,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","HUN","Hungary","2020","2020",0.97371,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","CZE","Czechia","2017","2017",0.96923,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","CZE","Czechia","2019","2019",0.97518,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PRI","Puerto Rico","2017","2017",1.04656,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","CAF","Central African Republic","2019","2019",0.48467,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SWE","Sweden","2017","2017",1.02105,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SWE","Sweden","2019","2019",1.02506,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PRT","Portugal","2017","2017",1.01362,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PRT","Portugal","2018","2018",1.0184,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PRT","Portugal","2019","2019",1.00844,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PRT","Portugal","2020","2020",1.00717,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PSE","Palestine","2017","2017",0.96869,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PSE","Palestine","2018","2018",0.97833,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PSE","Palestine","2019","2019",0.96288,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PSE","Palestine","2020","2020",0.99562,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ZAF","South Africa","2017","2017",0.97478,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ZAF","South Africa","2019","2019",0.79469,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ZAF","South Africa","2020","2020",0.98297,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ZAF","South Africa","2021","2021",0.98083,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BFA","Burkina Faso","2018","2018",0.56776,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BFA","Burkina Faso","2019","2019",0.52373,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","EGY","Egypt","2017","2017",0.98636,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","LKA","Sri Lanka","2017","2017",0.99503,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","LKA","Sri Lanka","2018","2018",0.9987,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","LKA","Sri Lanka","2019","2019",0.98765,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","LKA","Sri Lanka","2020","2020",1.00031,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","LKA","Sri Lanka","2021","2021",0.97729,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BDI","Burundi","2017","2017",0.64385,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","VCT","Saint Vincent and the Grenadines","2017","2017",1.01632,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","GMB","Gambia","2018","2018",0.62212,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","GMB","Gambia","2020","2020",0.65687,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","MYS","Malaysia","2019","2019",0.98608,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","RWA","Rwanda","2018","2018",0.81394,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","RWA","Rwanda","2020","2020",0.84494,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BRA","Brazil","2017","2017",1.05334,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BRA","Brazil","2018","2018",1.05283,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","POL","Poland","2020","2020",1.02787,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","HKG","China, Hong Kong Special Administrative Region","2017","2017",0.93032,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","HKG","China, Hong Kong Special Administrative Region","2019","2019",0.93223,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","HKG","China, Hong Kong Special Administrative Region","2022","2022",0.93801,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","GIN","Guinea","2018","2018",0.38783,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","AUT","Austria","2017","2017",0.9476,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","AUT","Austria","2019","2019",0.95414,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BLZ","Belize","2020","2020",1.04304,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","NZL","New Zealand","2020","2020",0.99861,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ARM","Armenia","2017","2017",0.99918,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ARM","Armenia","2020","2020",0.99827,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ROU","Romania","2017","2017",0.94268,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ROU","Romania","2019","2019",0.94871,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","URY","Uruguay","2017","2017",1.06036,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","URY","Uruguay","2018","2018",1.06124,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","URY","Uruguay","2019","2019",1.06211,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","GEO","Georgia","2017","2017",1.00382,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","GEO","Georgia","2018","2018",1.00407,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","GEO","Georgia","2019","2019",1.00738,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","GEO","Georgia","2022","2022",1.01031,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","DEU","Germany","2018","2018",0.96114,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","DEU","Germany","2020","2020",0.96252,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BEL","Belgium","2017","2017",0.97832,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BEL","Belgium","2019","2019",0.99072,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PRY","Paraguay","2018","2018",1.0017,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PRY","Paraguay","2019","2019",0.99958,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PRY","Paraguay","2020","2020",0.99871,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","NOR","Norway","2017","2017",1.0155,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","NOR","Norway","2019","2019",1.02016,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","IND","India","2018","2018",0.67943,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","IND","India","2019","2019",0.66175,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","IND","India","2020","2020",0.70245,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","IND","India","2022","2022",0.72509,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BTN","Bhutan","2017","2017",0.68012,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","LTU","Lithuania","2017","2017",1.01106,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","LTU","Lithuania","2020","2020",1.01386,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","UZB","Uzbekistan","2018","2018",0.96919,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","UZB","Uzbekistan","2019","2019",0.9724,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","UZB","Uzbekistan","2021","2021",0.96645,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","UZB","Uzbekistan","2022","2022",0.97253,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","MOZ","Mozambique","2017","2017",0.60171,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","MOZ","Mozambique","2020","2020",0.73474,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BGR","Bulgaria","2017","2017",1.01696,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BGR","Bulgaria","2020","2020",1.01731,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","MLT","Malta","2018","2018",0.95693,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","MLT","Malta","2020","2020",0.96731,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","THA","Thailand","2018","2018",0.95214,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","THA","Thailand","2019","2019",0.96915,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","CHE","Switzerland","2018","2018",0.94155,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","CHE","Switzerland","2019","2019",0.94629,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SRB","Serbia","2017","2017",0.92696,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SRB","Serbia","2019","2019",0.93706,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","TUR","Türkiye","2017","2017",0.81879,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","TUR","Türkiye","2019","2019",0.83624,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","COL","Colombia","2018","2018",1.03736,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","COL","Colombia","2019","2019",1.03941,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","COL","Colombia","2020","2020",1.03541,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","HTI","Haiti","2017","2017",0.7774,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","MMR","Myanmar","2019","2019",0.90546,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","GHA","Ghana","2017","2017",0.69785,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ALB","Albania","2017","2017",0.93838,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BHR","Bahrain","2017","2017",0.932,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BHR","Bahrain","2018","2018",0.98269,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","BHR","Bahrain","2020","2020",0.96519,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","CHN","China","2018","2018",0.79925,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ARG","Argentina","2018","2018",1.03676,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","ARG","Argentina","2020","2020",1.04685,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PHL","Philippines","2017","2017",1.06456,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","PHL","Philippines","2019","2019",1.05742,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","CHL","Chile","2017","2017",0.97791,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SVK","Slovakia","2017","2017",0.98786,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SVK","Slovakia","2018","2018",0.99101,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","SVK","Slovakia","2019","2019",0.99301,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","AUS","Australia","2017","2017",1.00579,,
"MYS_1T8_AG25T99_GPIA","Mean years of schooling (ISCED 1 or higher), population 25+ years, adjusted gender parity index (GPIA)","AUS","Australia","2018","2018",1.01033,,
