"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","COL","Colombia","2020","2020",2.20512,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","USA","United States of America","2017","2017",0.89275,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","USA","United States of America","2018","2018",0.88693,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","USA","United States of America","2019","2019",0.88073,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","USA","United States of America","2020","2020",0.8744,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SGP","Singapore","2017","2017",0.10324,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SGP","Singapore","2018","2018",0.09844,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SGP","Singapore","2019","2019",0.09531,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SGP","Singapore","2020","2020",0.091,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SGP","Singapore","2021","2021",0.09668,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BEL","Belgium","2017","2017",1.45417,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BEL","Belgium","2018","2018",1.48938,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BEL","Belgium","2019","2019",1.53186,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BEL","Belgium","2020","2020",1.61698,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LTU","Lithuania","2017","2017",0.11747,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LTU","Lithuania","2018","2018",0.11677,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LTU","Lithuania","2019","2019",0.10329,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LTU","Lithuania","2020","2020",0.11303,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MRT","Mauritania","2019","2019",0.47122,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MRT","Mauritania","2020","2020",0.49232,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MRT","Mauritania","2021","2021",0.50558,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MRT","Mauritania","2022","2022",0.02392,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",1.44669,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",1.44041,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",1.43871,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2020","2020",1.51377,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NPL","Nepal","2017","2017",0.6848,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NPL","Nepal","2018","2018",0.72647,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NPL","Nepal","2019","2019",0.77818,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NPL","Nepal","2020","2020",0.91594,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NPL","Nepal","2021","2021",0.80797,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NPL","Nepal","2022","2022",0.73926,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","HUN","Hungary","2017","2017",0.65144,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","HUN","Hungary","2018","2018",0.65215,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","HUN","Hungary","2019","2019",0.74084,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","HUN","Hungary","2020","2020",0.72341,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","UKR","Ukraine","2017","2017",0.40678,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","UKR","Ukraine","2018","2018",0.33472,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","UKR","Ukraine","2019","2019",0.41927,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","UKR","Ukraine","2020","2020",0.42766,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BGD","Bangladesh","2019","2019",0.71297,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BGD","Bangladesh","2020","2020",0.62802,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","EST","Estonia","2017","2017",1.377,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","EST","Estonia","2018","2018",1.4697,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","EST","Estonia","2019","2019",1.60527,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","EST","Estonia","2020","2020",1.70038,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CAN","Canada","2017","2017",1.26161,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CAN","Canada","2018","2018",1.24319,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CAN","Canada","2019","2019",1.22483,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CAN","Canada","2020","2020",1.20072,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCD","Chad","2018","2018",1.03007,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCD","Chad","2020","2020",1.60799,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWE","Sweden","2017","2017",1.2093,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWE","Sweden","2018","2018",1.2122,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWE","Sweden","2019","2019",1.11929,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWE","Sweden","2020","2020",1.14501,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PRY","Paraguay","2020","2020",0.40845,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PRY","Paraguay","2021","2021",0.34409,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MCO","Monaco","2019","2019",0.06011,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MCO","Monaco","2021","2021",0.14206,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","DNK","Denmark","2017","2017",0.43694,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","DNK","Denmark","2018","2018",0.43227,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","DNK","Denmark","2019","2019",0.44824,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","DNK","Denmark","2020","2020",0.47139,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NLD","Netherlands","2017","2017",1.14918,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NLD","Netherlands","2018","2018",1.15646,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NLD","Netherlands","2019","2019",1.15116,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NLD","Netherlands","2020","2020",1.23856,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LCA","Saint Lucia","2017","2017",1.39538,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LCA","Saint Lucia","2018","2018",1.34347,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LCA","Saint Lucia","2019","2019",1.31306,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LCA","Saint Lucia","2020","2020",1.31798,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LCA","Saint Lucia","2022","2022",1.42188,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2017","2017",1.08086,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",1.04162,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2019","2019",1.039,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2020","2020",1.0976,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2021","2021",1.1943,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2022","2022",1.12714,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CHE","Switzerland","2017","2017",1.46246,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CHE","Switzerland","2018","2018",1.44558,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CHE","Switzerland","2019","2019",1.4974,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CHE","Switzerland","2020","2020",1.58704,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SWZ","Eswatini","2017","2017",2.2221,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SWZ","Eswatini","2018","2018",2.06729,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SWZ","Eswatini","2019","2019",2.10909,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SWZ","Eswatini","2020","2020",1.99648,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SWZ","Eswatini","2021","2021",2.0543,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","DMA","Dominica","2019","2019",0.20562,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","DMA","Dominica","2020","2020",0.05548,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","VGB","British Virgin Islands","2017","2017",0.86367,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","VGB","British Virgin Islands","2018","2018",0.82497,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","VGB","British Virgin Islands","2019","2019",1.01475,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","VGB","British Virgin Islands","2020","2020",0.89352,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","VGB","British Virgin Islands","2021","2021",0.77775,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AUT","Austria","2017","2017",0.64457,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AUT","Austria","2018","2018",0.62455,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AUT","Austria","2019","2019",0.61256,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AUT","Austria","2020","2020",0.6335,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2017","2017",0.45706,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2018","2018",0.6679,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2019","2019",0.62354,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2020","2020",0.61884,,
